source1_entity_id	candidate_entity_ids
S1-942584485	S3-315971558,S3-363222255,S2-204704782,S3-942781577,S3-835921006,S3-987176395,S2-802604278,S2-868444077,S2-366702753,S2-72802433,S2-513674710,S3-128893588,S2-423099834,S2-125134325,S3-689389542
S1-823023497	S3-538882911,S2-498472092,S2-310613953,S2-573094730,S3-526813396,S2-743951385,S2-287872643,S3-825609831,S2-212582677,S2-613033114,S2-699391872,S2-441341822,S2-362555190,S2-17860697,S2-225100350
S1-71296969	S3-768474733,S2-527827123,S2-406091061,S2-926151059,S3-718581280,S2-322926562,S3-249416830,S2-77285093,S2-998910997,S2-265862472,S3-625913156,S2-298712121,S3-516177368,S2-53012167,S2-764573417
S1-235106542	S2-361825805,S2-995199364,S2-901393558,S2-629086028,S3-84971403,S2-867358397,S2-706615728,S3-868173099,S2-598884836,S2-835063716,S3-338036421,S3-414444458,S3-328952319,S3-143778774,S3-862789788
S1-464529384	S2-892909897,S3-403383019,S2-891690438,S2-605633090,S2-475793028,S3-142144880,S3-9866515,S2-665573717,S2-915202445,S2-351773656,S3-372614065,S3-941837513,S3-119411156,S2-583891679,S3-3876634
S1-953014080	S2-263917027,S3-565269410,S2-742941063,S2-707195845,S3-292290735,S2-166376419,S3-169505996,S2-199283462,S3-295478667,S3-436637944,S3-501021663,S3-123030748,S3-374817741,S3-302591797,S2-91908767
S1-296996951	S2-623164214,S3-117453037,S2-210601194,S2-389080778,S2-798482339,S3-851105777,S2-459018782,S3-309754919,S2-378055021,S2-679333576,S2-335038001,S3-508248175,S2-630688873,S3-782701512,S2-963646032
S1-411592446	S3-627028990,S3-803675521,S2-921467017,S3-797756565,S2-290655819,S3-471731074,S3-453975312,S3-566328140,S2-725764342,S2-997447520,S3-801701830,S3-4309704,S3-319858057,S2-818687100,S3-134332125
S1-357556905	S3-42052438,S3-355542967,S2-323747399,S3-243684524,S3-158337733,S3-324280299,S2-648770543,S3-220482142,S2-699134996,S3-335782341,S2-712994058,S3-652967787,S2-780162153,S2-436973961,S3-790626431
S1-451116961	S3-46152992,S2-51424319,S3-888161437,S2-553620620,S2-91704178,S2-45507615,S2-1722538,S2-178951342,S3-406432606,S3-38574040,S3-257382564,S3-87667560,S2-613358495,S2-914961766,S3-942171562
S1-537740820	S2-496118833,S2-858423651,S3-745946844,S3-102029592,S2-468234939,S2-141789543,S3-192954209,S2-6412284,S2-571714424,S3-701321983,S3-253317228,S3-594898057,S2-975266530,S3-358830461,S2-546744883
S1-36683808	S3-418483324,S2-391112651,S3-553961643,S2-103972023,S3-523245796,S3-162980437,S3-727177202,S2-278254185,S2-411562965,S3-107035999,S2-229952798,S2-177348709,S2-670752375,S2-62221198,S3-324536147
S1-218059706	S3-562460845,S2-60332086,S2-168560796,S2-812894315,S2-492444908,S3-454085095,S3-601955275,S2-330228627,S2-600115417,S2-447035910,S2-842907040,S2-58406671,S2-933093889,S2-358052714,S3-768411184
S1-561721636	S2-421540927,S2-847120229,S2-879440884,S3-627281039,S3-368816952,S3-242470318,S3-886815845,S2-655804813,S2-95090414,S2-150882117,S2-863923499,S2-983802800,S2-503750580,S2-180473955,S3-968261477
S1-686329764	S3-913436639,S3-418483324,S3-494545753,S3-540335041,S3-781467764,S3-614469482,S2-908719488,S3-826237923,S3-745942608,S3-278700172,S2-71201246,S3-159562080,S2-411562965,S3-553961643,S2-177348709
S1-488537245	S3-500299586,S3-258652851,S3-496785125,S2-349287094,S2-182677596,S2-372789171,S3-566328140,S3-867791791,S3-637842781,S2-315918323,S2-549110351,S3-353857348,S3-628602413,S2-321133590,S2-495912184
S1-160103007	S2-299591716,S3-804250913,S3-423680090,S2-132808942,S2-915284751,S2-159175610,S2-327362746,S3-146537302,S3-276957861,S3-422952718,S2-12434856,S3-844249073,S3-233046500,S2-907504746,S2-80911610
S1-701892935	S2-589492301,S2-481240106,S3-57914560,S2-916020939,S3-612909364,S3-891569942,S3-923060951,S2-437309128,S3-677829309,S3-610012811,S3-882596070,S3-156366015,S2-928003558,S2-330980029,S3-382991429
S1-270609465	S2-134341052,S3-859255836,S2-311198605,S2-613251572,S2-995335581,S2-579939713,S3-605834068,S2-780872035,S2-349365849,S3-321023273,S3-805167640,S3-215965899,S2-700717757,S3-720605374,S3-792608602
S1-735419931	S2-935018855,S2-779197401,S2-824685628,S2-914673196,S3-898251122,S3-888015732,S2-398568734,S2-384556840,S3-630097790,S2-252469399,S3-989350685,S2-418551982,S2-873624335,S2-522067207,S3-770184671
S1-21981800	S3-866922104,S2-203944670,S2-448793585,S2-748044572,S2-751588111,S3-627642389,S3-391321923,S2-980457024,S3-121712118,S3-665877551,S2-663446783,S3-533193854,S3-595228662,S2-471154795,S3-958251888
S1-984312810	S3-868639760,S2-841418687,S2-725343258,S2-963646032,S2-49942811,S3-448277175,S2-500350498,S2-227520813,S2-61819749,S2-630651352,S2-304562241,S3-900750481,S2-720490901,S2-457978289,S2-580529895
S1-539053304	S3-977023342,S2-873177396,S2-100798928,S2-665940290,S2-901660546,S2-872809565,S2-789511558,S2-643744129,S2-995454342,S2-640747746,S3-510400674,S2-326301027,S3-956502880,S2-918895053,S2-559859533
S1-900945148	S2-272930939,S2-919385476,S2-623239717,S2-529023041,S2-868444077,S2-479261653,S2-28418448,S3-343493617,S3-503341882,S3-768730210,S3-473367120,S2-731649105,S3-754421830,S2-295254551,S2-87980826
S1-830412925	S3-825986603,S2-697586803,S2-391281368,S2-954124079,S2-862433822,S2-722206336,S2-288004005,S2-433285729,S2-343655850,S2-960361858,S2-574092301,S2-283699128,S3-963718472,S3-510606803,S3-944716559
S1-477773796	S2-635511596,S3-923239271,S3-743366290,S2-891406198,S3-577079257,S2-47749434,S3-39960148,S3-90209401,S3-267846418,S2-299258785,S2-996064384,S3-344031260,S2-938561651,S2-330823411,S3-754917936
S1-142631764	S2-144021117,S2-94284744,S3-416117385,S2-736787326,S3-758063564,S2-730243009,S3-887660270,S2-787330891,S3-162324711,S3-439982387,S2-285260582,S3-990180716,S3-30700915,S2-293441687,S3-179512259
S1-7040061	S2-816989315,S2-752654978,S2-180758715,S2-331117949,S2-516882643,S2-946589159,S3-364958695,S2-630772014,S2-519557968,S2-394554163,S2-353393611,S2-726813453,S2-444302931,S2-748325649,S2-147279394
S1-354301488	S2-446585847,S3-933346439,S2-133664209,S3-567551339,S2-200440168,S2-542732821,S3-195247168,S3-720531480,S2-287588845,S2-99946185,S2-257885603,S2-613971680,S2-574940993,S3-994836709,S2-117325459
S1-207587850	S2-19749906,S2-522792557,S2-49942811,S2-940079305,S3-286423684,S2-494876351,S3-868297922,S3-288029572,S3-772860915,S2-131488214,S2-470518488,S2-738509117,S3-926347104,S2-161047745,S2-729701594
S1-915479091	S2-996569294,S3-715736002,S3-282606734,S2-421767648,S2-663446783,S2-976576895,S3-803203400,S3-638190541,S2-294114423,S2-727779637,S3-120411575,S2-598177562,S3-476901986,S3-393421706,S2-916871057
S1-73734420	S3-75691049,S2-276674538,S2-813957984,S2-402023314,S3-277448067,S3-963079339,S3-826697584,S3-595884978,S2-802680238,S3-992438068,S2-892378445,S2-979303211,S2-426481260,S2-463146600,S3-602693922
S1-483434064	S2-150882117,S2-983802800,S2-503750580,S3-665925749,S2-421540927,S2-59544689,S3-968261477,S2-471713609,S2-382822437,S3-818730870,S2-189892225,S3-637842781,S2-95090414,S2-546413297,S3-67695249
S1-407280565	S2-836566896,S3-904730939,S3-959881110,S2-167129557,S3-73274738,S3-518368288,S3-355278217,S2-109034922,S2-158757260,S2-381127815,S3-628938127,S2-993107908,S2-369527493,S3-277847368,S3-288968019
S1-557547015	S2-8982199,S2-665652910,S2-144152685,S2-816205839,S3-841046679,S2-186703584,S3-305352111,S3-279044583,S2-308859601,S2-420409886,S2-283874839,S2-50586341,S2-910448815,S2-826516454,S2-227749267
S1-228678189	S2-369458829,S3-8782083,S2-775099408,S3-302901311,S3-58137908,S3-413297469,S3-828371656,S3-447230430,S2-202394836,S3-339513239,S3-28847280,S2-154655572,S3-807871983,S2-640420911,S3-631906242
S1-45414958	S3-43881978,S2-703470633,S3-302591797,S2-707472784,S3-554168475,S2-713235203,S2-165457766,S2-327032624,S3-805347792,S2-580965134,S3-874715964,S3-840833306,S2-166376419,S3-900496296,S3-162324711
S1-959272256	S3-986827642,S2-120391369,S3-318287980,S3-73274738,S2-757487043,S3-970679669,S3-653677496,S3-192431423,S3-74621216,S3-56142192,S2-78769581,S3-770183234,S3-166108044,S2-543049878,S3-748716759
S1-928914408	S3-945079449,S2-729287557,S2-381850998,S2-854676522,S3-343118273,S3-254731968,S2-848644107,S3-902624764,S3-339046606,S3-587876434,S2-187498810,S3-594039593,S3-804770389,S3-564542377,S3-532970408
S1-254753234	S2-133252993,S2-777625208,S2-497025062,S3-330036890,S3-149356925,S2-22805370,S2-299980209,S2-430367614,S2-438397589,S2-382377359,S2-46777321,S3-273833586,S2-739955278,S3-702393009,S2-91953344
S1-137682774	S3-215965899,S3-208586776,S2-311198605,S2-118393214,S2-533197229,S3-605834068,S2-780872035,S3-897029674,S2-700717757,S2-757677016,S3-792608602,S2-222899205,S2-349365849,S3-321023273,S2-981022954
S1-476024246	S2-704449115,S2-628783277,S2-57790674,S3-155827261,S3-363963987,S2-255666022,S3-16906411,S2-99879738,S3-300764673,S3-862063751,S2-790339230,S2-435778329,S3-208514494,S2-896696403,S3-81118620
S1-800226602	S2-210601194,S2-161047745,S2-72883532,S3-240930945,S2-19749906,S2-133487711,S2-985375674,S3-309754919,S2-723173412,S2-788195957,S2-522792557,S2-607870664,S2-534416622,S2-335038001,S3-315861895
S1-334146653	S2-867730028,S2-928003558,S2-142314444,S2-66236312,S3-277439066,S2-400132919,S2-321590098,S2-564916390,S2-979119575,S3-220482142,S2-168008728,S2-335825003,S3-581670595,S3-156366015,S3-263782707
S1-459070718	S2-92959536,S2-356986111,S2-475170125,S2-891690438,S2-475793028,S2-337172708,S2-598588474,S2-231732832,S2-219128254,S2-839747669,S3-620281695,S2-398460096,S2-319761515,S3-927026135,S3-690368110
S1-997319680	S2-849565658,S2-963300188,S2-185405451,S3-459298427,S2-596751909,S3-168148806,S2-962522174,S2-183176697,S3-16394152,S3-769019341,S2-165809100,S2-666342792,S3-114350819,S2-749642407,S2-699301561
S1-72785829	S2-581436607,S3-593885516,S2-42670115,S3-740241379,S2-934922347,S2-136113375,S2-539531490,S3-331595551,S2-510916447,S3-835921006,S2-94068349,S3-311526271,S3-32363117,S2-46771753,S3-911625149
S1-60550637	S3-323870513,S3-857255905,S2-404431253,S3-38557301,S3-171901473,S2-778792105,S3-208449996,S2-727608986,S3-715882797,S2-92835928,S3-506673929,S3-105263451,S2-672321572,S3-609689734,S3-113462535
S1-106653705	S3-710576969,S2-622773844,S3-289014362,S2-387222645,S3-328775191,S3-560733552,S3-894870818,S2-802873219,S3-254490394,S2-963300188,S2-98331541,S2-25787219,S3-785690918,S3-994836709,S2-516871248
S1-556845820	S2-150305750,S3-957057154,S3-579264104,S3-711630323,S2-837615087,S2-333060453,S3-886844617,S3-507271029,S3-506858538,S3-827924570,S3-968305122,S3-804968788,S3-908460327,S2-539778054,S2-419509015
S1-273979066	S2-879158207,S2-198163085,S3-632713634,S2-82078690,S2-226671698,S3-616207215,S2-698001157,S2-423430756,S3-601881733,S3-850453408,S2-432715099,S3-79186552,S2-337383665,S2-645242491,S2-877823257
S1-165673175	S3-98088570,S3-376509191,S3-131658506,S2-871829810,S3-188810136,S2-612768292,S2-221622332,S2-880764652,S3-680676175,S2-585698283,S3-971943018,S2-792661362,S3-474797503,S2-496765251,S2-22805370
S1-509723568	S2-155086154,S3-357467710,S3-761438523,S2-569515778,S3-681105613,S2-835256551,S2-855836919,S2-838526909,S3-474790592,S3-98088570,S2-524004407,S3-899583090,S2-352575092,S3-725973886,S2-182487155
S1-91085118	S2-862482272,S2-177918546,S3-970439312,S2-640747746,S2-225823147,S2-749852939,S2-566688803,S3-197328747,S3-465956166,S2-492444908,S2-643744129,S2-306238454,S2-294753168,S2-399052000,S2-995454342
S1-520290406	S3-491718712,S2-263966863,S3-848379808,S2-684046440,S3-884958497,S3-955799035,S3-873512412,S3-519607489,S3-194220781,S2-519912199,S3-127987100,S3-624099305,S3-579565529,S3-195146824,S3-179186175
S1-48201804	S2-621239482,S2-607849971,S3-307172778,S2-179213874,S3-619776102,S3-738431506,S3-615954776,S3-210822178,S2-854546683,S2-437915677,S3-993994730,S3-206794629,S3-239273110,S2-49312012,S3-464679439
S1-582307657	S3-414411624,S3-576199579,S3-81964215,S3-923065419,S3-748452890,S2-857920251,S3-202395207,S3-974234595,S3-222783425,S3-605757371,S2-519513908,S3-984229436,S2-889222096,S2-487524833,S2-438678740
S1-749675254	S2-706168001,S2-731588087,S3-295482205,S2-244847722,S2-617467150,S2-33267509,S2-294062437,S3-654960748,S3-518239197,S2-785890760,S3-869744140,S2-835256551,S2-962270896,S2-289591520,S3-664577720
S1-168182736	S2-747561379,S2-198315960,S2-741576886,S2-517140140,S2-652827281,S2-27297350,S3-286423684,S3-36944044,S2-633921347,S3-784586914,S3-450900125,S2-228779604,S2-76624148,S2-114121811,S3-515070218
S1-715992753	S3-244849851,S3-648102632,S2-424537185,S3-137806650,S3-95314190,S2-874162453,S2-426824642,S3-212496667,S3-862063751,S3-511647418,S2-436663188,S2-707420806,S3-599692757,S2-44909703,S3-946774031
S1-539879230	S3-64523595,S2-166606349,S3-992438068,S2-692356310,S2-232709023,S3-475946388,S3-79476363,S3-395749895,S2-822377517,S3-945864957,S3-44042128,S3-858715667,S3-380319648,S3-130903192,S3-604949862
S1-739032625	S2-454761179,S3-261196042,S3-113889410,S2-811648226,S2-653692463,S3-642917160,S3-596448937,S3-371331290,S3-911020696,S3-489622890,S3-876184494,S3-319987864,S3-607768379,S2-569625167,S3-40786204
S1-94486532	S3-560733552,S2-190462665,S2-168987401,S3-810371208,S2-657247851,S3-669068505,S3-670759545,S2-538680925,S2-410137278,S3-628876983,S3-798291721,S2-879472043,S3-833134140,S3-624733776,S2-273999815
S1-761286259	S2-885496247,S2-61330089,S2-845362212,S3-826599895,S3-869965726,S3-81161554,S3-430271747,S3-855328569,S3-734348303,S2-576774941,S2-914673196,S3-852538491,S3-139004644,S2-65378876,S3-37054092
S1-140279129	S2-498046006,S2-876313973,S2-191007167,S3-362352614,S2-618260962,S2-747478411,S2-470363816,S3-588120445,S3-329269099,S2-158606915,S2-598068208,S3-174870362,S2-714861139,S2-764236252,S3-447250647
S1-501989527	S3-232618841,S2-833900025,S2-662221399,S3-976237098,S3-181819854,S3-877284026,S2-287872643,S2-330980029,S3-938406376,S3-688354842,S2-259105160,S3-299576808,S2-40746806,S3-849395680,S2-857627805
S1-752489684	S2-266340710,S2-741576886,S2-463704151,S2-507619867,S2-921111723,S3-179264236,S3-155814563,S3-571388277,S3-141721257,S2-773297745,S3-943711249,S3-378781376,S2-125134325,S3-317967494,S3-647107671
S1-274310041	S2-685731157,S2-166376419,S3-536416262,S2-746958256,S3-276376723,S3-287103517,S2-70247599,S2-155585305,S3-931705895,S2-971491700,S2-155636061,S2-216233158,S3-805347792,S2-580965134,S3-128468410
S1-506296494	S3-454183630,S2-808728262,S2-636634036,S3-313874031,S2-43073112,S3-620622670,S2-872566864,S3-109377868,S2-966475004,S2-994612767,S3-804270500,S3-186669994,S3-239367161,S3-243311084,S2-53273621
S1-398602742	S2-895791781,S3-381564616,S2-617626301,S2-481306942,S2-226551251,S2-1986290,S2-624920895,S2-174609481,S2-633677238,S2-76243565,S2-30769224,S2-216434283,S2-849276951,S2-388362035,S2-219374527
S1-367749530	S3-258818946,S3-859137239,S2-368478519,S2-709626608,S2-950381919,S2-329607640,S2-213099480,S3-170291721,S2-634559197,S3-393849795,S2-174059963,S2-484254734,S2-991981696,S2-455298695,S2-411476341
S1-462035659	S2-190462665,S2-414418413,S2-205121019,S2-8299927,S3-670759545,S3-669068505,S2-645732067,S2-538680925,S2-657247851,S3-798291721,S2-252697289,S2-758502039,S2-727114108,S3-641560586,S2-568026492
S1-581156957	S2-102309877,S2-787337411,S2-969898742,S2-492826161,S2-358052714,S2-868574975,S2-812894315,S2-370665662,S2-733673243,S2-60332086,S2-67760526,S2-114171211,S2-101325335,S3-890041400,S2-836444455
S1-760816941	S3-374817741,S2-680198089,S2-806324381,S3-756882834,S2-263917027,S3-112942354,S3-492160910,S3-239883798,S2-236800702,S2-166376419,S2-127778636,S2-216233158,S3-805347792,S3-287051211,S2-160811222
S1-994039959	S2-414895830,S2-249418882,S3-243952626,S2-934412775,S3-106723331,S2-555846632,S2-234380287,S3-849906439,S2-356220463,S2-667391262,S2-747334800,S3-992438068,S2-17185421,S3-768474733,S2-874995586
S1-650239343	S3-46672214,S2-596517091,S2-879254732,S3-88341122,S2-939986664,S2-405135059,S3-836927959,S3-657102560,S2-246534162,S2-754316539,S3-854676915,S3-392539749,S2-321785710,S3-170401655,S3-994182518
S1-552321484	S2-699535842,S3-460838034,S2-794926277,S3-651240640,S3-517084261,S2-202159021,S2-849078694,S3-305178768,S2-48866343,S2-475652190,S3-418970303,S3-114332830,S2-56133264,S3-79702847,S3-433100967
S1-455806760	S3-108842972,S3-945755610,S2-820348347,S2-158828409,S3-995210537,S2-161956716,S2-557520173,S2-463010789,S2-608516372,S2-758355577,S3-666265332,S2-717546,S3-357215117,S3-595579857,S3-594601084
S1-272502295	S3-994651308,S2-880076532,S3-141506690,S2-936893839,S2-316755660,S2-582932642,S2-513743270,S2-237942217,S2-228338166,S2-947668546,S2-981104251,S3-684139279,S3-693577976,S3-849188825,S2-423030845
S1-399242844	S3-332361882,S2-523935459,S2-246802983,S3-943032673,S2-915202445,S3-831988468,S2-722876090,S2-552487507,S3-912485810,S2-50083056,S2-484557188,S2-499421234,S2-958833026,S3-428209909,S2-57398306
S1-210055577	S2-894313135,S2-745714890,S3-411821897,S2-534415637,S3-59504831,S2-630890287,S2-710492190,S2-687568056,S2-770751342,S2-56133264,S2-474914898,S2-88437832,S3-951141031,S2-962522174,S3-83142637
S1-475934373	S2-692356310,S2-572367141,S2-822377517,S3-79476363,S3-44042128,S2-835256551,S2-166606349,S2-274323360,S2-886247443,S3-250595621,S2-778812617,S2-791429680,S3-130903192,S3-779614395,S3-412478415
S1-41217356	S3-66751718,S2-418033252,S3-929472406,S2-136235099,S3-141506690,S3-255985946,S3-908593880,S2-199669656,S3-853118311,S2-96508179,S2-804822084,S3-753291579,S3-708812153,S2-368462066,S3-12189789
S1-336993358	S3-866922104,S2-203944670,S2-448793585,S2-748044572,S3-121712118,S3-627642389,S2-751588111,S3-233765410,S3-665877551,S3-595228662,S2-663446783,S3-696092013,S3-512530485,S3-395749895,S3-137340761
S1-389234911	S3-454085095,S2-933093889,S2-812894315,S2-969898742,S2-60332086,S3-160230050,S2-770422756,S3-850241907,S2-168560796,S2-272161521,S2-609911019,S2-600115417,S3-921926971,S2-331142396,S2-447035910
S1-531436692	S2-50131368,S3-952864590,S3-357002391,S2-484557188,S2-424464370,S2-891756213,S2-536369487,S2-342277032,S2-489103612,S2-438260084,S2-230184729,S2-580017481,S3-330463187,S2-566293411,S2-847335213
S1-134717804	S2-812894315,S2-358052714,S2-344085581,S2-659715947,S2-842907040,S2-447035910,S2-637500424,S2-60332086,S3-454085095,S2-600115417,S2-933093889,S2-294305745,S2-331142396,S2-58406671,S2-71510174
S1-887193507	S2-274227325,S2-243782054,S2-358237238,S2-637238651,S2-640987463,S3-253549688,S3-594986512,S2-620156938,S3-428254943,S2-944060325,S3-847410483,S2-882118036,S2-459758045,S2-247593592,S2-601262506
S1-796967309	S3-471847899,S3-692222071,S2-946872072,S2-327707439,S2-824414038,S2-634994990,S3-819935112,S2-229217508,S2-200288263,S3-396101977,S2-426481260,S2-658347451,S3-31702339,S2-269084113,S2-158641226
S1-227546659	S2-569401409,S3-433100967,S2-827197931,S2-772997011,S2-179095524,S3-694708589,S3-54245155,S2-156443143,S3-250393894,S3-466925255,S3-397757727,S3-12128732,S2-944147628,S2-429661233,S3-532517329
S1-527408099	S2-298914373,S2-729028339,S2-766550527,S2-436840512,S3-55088333,S2-434711089,S3-928338530,S2-584056960,S3-467498044,S3-739932065,S3-547623946,S3-134087016,S2-414238106,S3-750038513,S3-815150864
S1-832785535	S3-724436961,S3-353236618,S2-811799202,S2-763379556,S2-640284162,S3-905839028,S2-324596369,S2-584696844,S2-339884517,S3-910231447,S3-816253451,S2-947549174,S3-727034007,S3-537818960,S2-635730595
S1-279028557	S3-826881212,S3-145530516,S2-165396141,S2-105086356,S3-167109478,S3-955061382,S2-334192680,S3-685922027,S2-671736202,S2-263273654,S2-946126837,S3-543355100,S3-208449996,S2-121218272,S2-331311420
S1-200376709	S2-294835210,S2-953098128,S3-52378572,S3-803092797,S3-855328569,S2-345475565,S3-937604614,S2-15235408,S2-369159065,S2-826868298,S2-271555689,S2-539393537,S3-36343349,S2-522792557,S3-849395680
S1-959671957	S3-81798995,S3-28847280,S2-810915319,S2-834353592,S3-62971906,S3-229690438,S3-385050346,S2-395800668,S2-549881386,S2-833227760,S3-211882578,S2-368478519,S2-609292694,S3-830682935,S3-183740021
